workflow_bandwidth_m,workflow_step,analysis_step,sample_definition,margin,bandwidth_m,formula,included_continuous_controls,included_categorical_controls,dropped_controls,n_obs,n_inside,n_outside,tau_hat,tau_se,tau_pvalue,tau_ci_low,tau_ci_high,tau_pct_approx,r_squared,status,focal_school_name,is_estimable,significant_10pct,significant_5pct,significant_1pct,quadrant,mean_inside_year,mean_outside_year,smd_year,mean_inside_floor_area_sqm,mean_outside_floor_area_sqm,smd_floor_area_sqm,mean_inside_remaining_lease,mean_outside_remaining_lease,smd_remaining_lease,mean_inside_num_nearby_malls,mean_outside_num_nearby_malls,smd_num_nearby_malls,mean_inside_num_nearby_mrt,mean_outside_num_nearby_mrt,smd_num_nearby_mrt,mean_inside_num_unique_mrt_lines,mean_outside_num_unique_mrt_lines,smd_num_unique_mrt_lines,tvd_flat_type,tvd_storey_range,tvd_flat_model,tvd_year_quarter,max_abs_smd_numeric,max_tvd_categorical,flat_type,tvd_quadrant
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,71,27,44,-0.7200773341701847,0.7779544030740578,0.3546520632229936,-2.2448399458096944,0.8046852774693249,-51.328538516633714,0.9563109952779276,ok,CHIJ PRIMARY (TOA PAYOH),True,False,False,False,,2020.925925925926,2018.659090909091,0.837560964964038,90.48148148148148,86.31818181818181,0.4933164792880325,766.074074074074,676.1818181818181,0.6285949733785593,0.0,1.2272727272727273,-1.163248405606839,4.0,2.772727272727273,1.1632484056068388,3.0,2.1818181818181817,1.163248405606839,,0.2491582491582491,0.4814814814814815,0.7323232323232323,1.163248405606839,0.7323232323232323,4 ROOM,0.409090909090909
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(year_quarter),floor_area_sqm; remaining_lease,storey_range; year_quarter,quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,9,9,0,,,,,,,,insufficient_sample,CHIJ PRIMARY (TOA PAYOH),False,False,False,False,,2017.3333333333333,,,122.11111111111111,,,970.5555555555557,,,0.0,,,4.0,,,3.0,,,,0.5,0.5,0.5,,0.5,5 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,602,306,296,0.0088549488247061,0.010682875060427,0.407165567664262,-0.0120831015450719,0.0297929991944842,0.8894269860275417,0.920028591196652,ok,CHIJ ST. NICHOLAS GIRLS' SCHOOL,True,False,False,False,,2019.156862745098,2020.1114864864865,-0.3027012328924219,71.52287581699346,70.28716216216216,0.2059117442391164,712.8594771241831,692.9493243243244,0.4559968872437501,1.1601307189542485,1.1047297297297298,0.0613705026627759,1.2908496732026145,1.1925675675675675,0.1574497415589373,1.2352941176470589,1.1722972972972974,0.1136121923755063,,0.0734190072425366,0.0032679738562091,0.2867867867867867,0.4559968872437501,0.2867867867867867,3 ROOM,0.0371621621621621
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,97,43,54,0.0287334294407646,0.0479866025918372,0.5493194405860039,-0.0653185833796728,0.1227854422612021,2.915021675742646,0.9576019929224778,ok,CHIJ ST. NICHOLAS GIRLS' SCHOOL,True,False,False,False,,2020.3720930232555,2020.962962962963,-0.1945312554623097,91.32558139534883,91.8148148148148,-0.075955546473517,696.2790697674419,685.3888888888889,0.2465994978785619,1.0465116279069768,1.2962962962962965,-0.2893395961204164,1.441860465116279,1.4444444444444444,-0.0041427319877644,1.4186046511627908,1.4074074074074074,0.0191492554742849,,0.1274763135228251,0.037037037037037,0.5219638242894057,0.2893395961204164,0.5219638242894057,4 ROOM,0.2575366063738157
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,28,12,16,,,,,,,,insufficient_sample,CHIJ ST. NICHOLAS GIRLS' SCHOOL,False,False,False,False,,2022.0,2023.125,-0.43717863317488,126.91666666666669,123.5,0.4200830897522502,682.0,684.125,-0.0543811462860816,0.3333333333333333,1.0625,-1.1515514306916337,1.75,1.125,1.559549100293548,1.75,1.125,1.559549100293548,,0.1875,0.125,0.625,1.559549100293548,0.625,5 ROOM,0.0416666666666666
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; flat_model:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,7,5,2,,,,,,,,insufficient_sample,CHIJ ST. NICHOLAS GIRLS' SCHOOL,False,False,False,False,,2018.4,2022.0,-1.7162326606420226,164.8,163.5,0.3493159896853014,712.6,674.5,1.79425786258417,1.6,1.0,0.5595028849441883,1.0,1.5,-1.0,1.0,1.5,-1.0,,0.3,0.0,1.0,1.79425786258417,1.0,EXECUTIVE,0.0999999999999999
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter),floor_area_sqm; remaining_lease,storey_range; flat_model; year_quarter,quadrant:constant; flat_type:excluded_by_design; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,33,32,1,,,,,,,,insufficient_sample,CHONGFU SCHOOL,False,False,False,False,,2023.59375,2024.0,-0.4630679135935344,43.34375,47.0,-1.1513721790701918,1130.90625,1140.0,-1.0605165633329436,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.71875,0.0625,0.90625,1.1513721790701918,0.90625,2 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,557,263,294,0.0130733622140903,0.012128227595752,0.2810656643412053,-0.0106975270698884,0.0368442514980692,1.3159192235025596,0.9526189030834316,ok,CHONGFU SCHOOL,True,False,False,False,,2021.5475285171103,2020.6768707482993,0.2866920267229267,68.25095057034221,68.89455782312925,-0.2354422505938524,873.8403041825095,836.3877551020408,0.2256548532200712,0.8593155893536122,0.7925170068027211,0.1705437368743718,0.8745247148288974,0.7925170068027211,0.186374912478811,0.8288973384030418,0.782312925170068,0.1177093945096778,,0.0798996404645508,0.2297793642171697,0.3408602984920203,0.2866920267229267,0.3408602984920203,3 ROOM,0.155893536121673
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,655,383,272,0.0149127683254108,0.0100225198362072,0.13677039754886,-0.0047310095878936,0.0345565462387154,1.502451846526598,0.9679761649189764,ok,CHONGFU SCHOOL,True,False,False,False,,2021.7023498694516,2021.3125,0.1399766970846339,93.355091383812,94.61029411764706,-0.2772141006716905,1001.195822454308,988.6139705882352,0.0724178452790703,0.7023498694516971,0.5919117647058824,0.2176627239224336,0.6945169712793734,0.7389705882352942,-0.087942051986897,0.6422976501305483,0.7389705882352942,-0.2099706879843891,,0.0749404853325141,0.2359756565811702,0.2346317769927814,0.2772141006716905,0.2359756565811702,4 ROOM,0.2063335125172784
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,325,187,138,0.0311770068106866,0.0161350257837043,0.0533278671521683,-0.0004470626149989,0.0628010762363723,3.1668100005736832,0.979043362460836,ok,CHONGFU SCHOOL,True,True,False,False,,2020.6470588235295,2021.644927536232,-0.382845639534981,116.77540106951872,114.8913043478261,0.3973358235567248,989.1336898395722,1071.0797101449275,-0.5637508782521539,0.7005347593582888,0.4492753623188406,0.4905656631083649,0.6631016042780749,0.7608695652173914,-0.2084106993170331,0.6470588235294118,0.7608695652173914,-0.2504886662953529,,0.1071068743703014,0.1459738045415795,0.3701464775633574,0.5637508782521539,0.3701464775633574,5 ROOM,0.36615515771526
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km,,,floor_area_sqm:constant; remaining_lease:constant; quadrant:constant; flat_type:excluded_by_design; storey_range:constant; flat_model:constant; year_quarter:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,1,1,0,,,,,,,,insufficient_sample,CHONGFU SCHOOL,False,False,False,False,,2019.0,,,163.0,,,782.0,,,1.0,,,1.0,,,1.0,,,,0.5,0.5,0.5,,0.5,EXECUTIVE,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(year_quarter),remaining_lease,storey_range; year_quarter,floor_area_sqm:constant; quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,8,0,8,,,,,,,,insufficient_sample,FAIRFIELD METHODIST SCHOOL (PRIMARY),False,False,False,False,,,2017.125,,,45.0,,,698.25,,,3.0,,,4.0,,,2.0,,,0.5,0.5,0.5,,0.5,2 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(year_quarter) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,storey_range; year_quarter; num_nearby_mrt,quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,106,34,72,-0.5798475705148505,0.6243574032000031,0.353038893293377,-1.8035655942678095,0.6438704532381088,-44.00162819099671,0.6070685547071704,ok,FAIRFIELD METHODIST SCHOOL (PRIMARY),True,False,False,False,,2023.7941176470588,2023.611111111111,0.1371670343891054,64.02941176470588,63.888888888888886,0.0389249979939351,622.2352941176471,612.0972222222222,0.5537139090571679,3.0,3.0,0.0,3.411764705882353,3.6805555555555554,-0.4019739890257818,2.0,2.0,0.0,,0.4101307189542483,0.0,0.3014705882352941,0.5537139090571679,0.4101307189542483,3 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,flat_type:excluded_by_design; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,111,77,34,3.1659153606144823,1.384899620219857,0.0222527873294041,0.4515619827803645,5.8802687384486,2271.0437703376365,0.9632205927868076,ok,FAIRFIELD METHODIST SCHOOL (PRIMARY),True,True,True,False,,2018.051948051948,2018.764705882353,-0.2980057049478575,91.58441558441558,83.41176470588235,1.931356197253369,1123.6623376623377,690.2647058823529,10.394239785350557,2.0,3.0,,3.0,3.176470588235294,-0.6449545616201353,2.0,2.0,0.0,,0.5030557677616502,0.9411764705882352,0.4721161191749426,10.394239785350557,0.9411764705882352,4 ROOM,0.4805194805194805
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,flat_type:excluded_by_design; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,58,39,19,,,,,,,,insufficient_sample,FAIRFIELD METHODIST SCHOOL (PRIMARY),False,False,False,False,,2019.8461538461536,2021.4736842105265,-0.6291205213374941,115.07692307692308,120.10526315789474,-0.9202694577655244,958.7179487179488,685.9473684210526,1.5356057996136407,2.3333333333333335,3.0,-1.9741924671712976,3.0,3.9473684210526314,-5.839971160707451,2.0,2.0,0.0,,0.3049932523616734,0.6140350877192982,0.5870445344129555,5.839971160707451,0.6140350877192982,5 ROOM,0.3846153846153846
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(year_quarter),remaining_lease,storey_range; year_quarter,floor_area_sqm:constant; quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,10,3,7,,,,,,,,insufficient_sample,FRONTIER PRIMARY SCHOOL,False,False,False,False,,2023.3333333333333,2021.0,1.428869016623474,68.0,68.0,0.0,1117.0,1140.857142857143,-1.3297032508866151,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.4285714285714285,0.0,1.0,1.428869016623474,1.0,3 ROOM,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,502,276,226,0.0098619555777421,0.0140158971721662,0.4816654524328423,-0.0176086980907204,0.0373326092462047,0.9910744915849312,0.919676033658653,ok,FRONTIER PRIMARY SCHOOL,True,False,False,False,,2020.532608695652,2019.486725663717,0.3189586064281917,100.1304347826087,100.929203539823,-0.1241519239490389,907.1630434782608,917.929203539823,-0.1109864313969895,2.3949275362318843,2.47787610619469,-0.1116560707872795,1.0036231884057971,0.8008849557522124,0.5563160727707067,0.9492753623188406,0.8008849557522124,0.4595829421744031,,0.0839425420033346,0.0968641785302039,0.3195139156085674,0.5563160727707067,0.3195139156085674,4 ROOM,0.1227715788123637
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,443,213,230,-0.0538222155919017,0.014752231104772,0.0002638663497901,-0.0827360572488664,-0.0249083739349369,-5.23994398681632,0.8774600585417522,ok,FRONTIER PRIMARY SCHOOL,True,True,True,True,,2020.5727699530516,2019.3347826086956,0.3923368662332093,118.1830985915493,117.50434782608696,0.0861520683999808,930.2112676056338,950.804347826087,-0.2129358095312363,2.6854460093896715,2.965217391304348,-0.3231635561310807,1.0093896713615025,0.8565217391304348,0.4358929849121755,0.943661971830986,0.8565217391304348,0.2930480834757908,,0.0637477036129822,0.0548683404776484,0.2854460093896714,0.4358929849121755,0.2854460093896714,5 ROOM,0.0610941008369055
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls,flat_type:excluded_by_design; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,119,49,70,0.0034480006434236,0.0427554581130342,0.9357245248511872,-0.0803511574006344,0.0872471586874817,0.345395183558117,0.9582105701103544,ok,FRONTIER PRIMARY SCHOOL,True,False,False,False,,2022.3061224489795,2020.1714285714288,0.7425841393960242,140.53061224489795,143.3,-0.4683729744135645,878.6122448979592,879.2285714285714,-0.0113054214532047,2.6122448979591835,2.357142857142857,0.3283585023928829,1.0,1.0,0.0,1.0,1.0,0.0,,0.236734693877551,0.336734693877551,0.5224489795918368,0.7425841393960242,0.5224489795918368,EXECUTIVE,0.3142857142857143
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,236,109,127,0.1045117058282487,0.0307833300342548,0.0006860987129425,0.044177487636899,0.1648459240195984,11.016838923064732,0.8985175473993937,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,True,True,True,,2020.440366972477,2021.1732283464569,-0.2117505113906444,69.70642201834862,66.56692913385827,0.7276404498833958,764.7798165137615,777.3543307086615,-0.2366781106410626,1.614678899082569,1.31496062992126,0.4028041569459242,1.18348623853211,0.8740157480314961,0.7668946966722594,1.0,0.84251968503937,0.6090059264177575,,0.0742613595318933,0.5132557971537961,0.2683666835223578,0.7668946966722594,0.5132557971537961,3 ROOM,0.3538250379253052
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,413,215,198,0.0169592928793709,0.0134660967532794,0.2078834598020982,-0.0094337717693885,0.0433523575281303,1.7103918110636496,0.9428810608867094,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,False,False,False,,2020.4744186046512,2020.29797979798,0.0558946171033688,94.64186046511628,97.35353535353536,-0.2698525003097372,780.3488372093024,788.6868686868687,-0.1588435575124473,1.5255813953488373,1.7474747474747474,-0.3388933796370187,1.4976744186046511,1.5353535353535352,-0.0438902571479931,1.186046511627907,1.196969696969697,-0.0240480046161801,,0.1365515621329574,0.1513037350246652,0.2521728917077753,0.3388933796370187,0.2521728917077753,4 ROOM,0.2282123561193328
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,167,68,99,0.0407633160595422,0.0313391323551827,0.1933556269547105,-0.0206602546633498,0.1021868867824342,4.1605545063369,0.9692275221721106,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,False,False,False,,2020.1029411764705,2020.7878787878788,-0.2250700214089407,124.04411764705884,127.4949494949495,-0.3834410617706527,782.3088235294117,815.8888888888889,-0.4166042878731173,1.75,1.7777777777777777,-0.0632859704329787,1.5147058823529411,1.5656565656565655,-0.0618059701733412,1.1911764705882353,1.2323232323232325,-0.1002231612817483,,0.1528520499108734,0.3617052881758764,0.4065656565656565,0.4166042878731173,0.4065656565656565,5 ROOM,0.1198752228163992
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,quadrant:constant; flat_type:excluded_by_design; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,74,24,50,0.5924156444399244,0.3126384435918106,0.0581068982633661,-0.0203444451826816,1.2051757340625304,80.83514776650927,0.9629335263040084,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,True,False,False,,2022.9583333333333,2018.66,1.9123705086843448,145.95833333333334,146.48,-0.1702517972064607,767.625,816.54,-1.5415011273395505,1.9166666666666667,1.26,0.9634501086296772,1.9166666666666667,1.82,0.2848548786612762,1.0,1.0,0.0,,0.26,0.1366666666666666,0.8583333333333334,1.9123705086843448,0.8583333333333334,EXECUTIVE,0.0
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,108,41,67,-1.0544784949378825,0.8897787562542699,0.2359771598101115,-2.798412811405095,0.6894558215293303,-65.16259412236221,0.9187382775486268,ok,KONG HWA SCHOOL,True,False,False,False,,2023.7317073170732,2018.2686567164176,3.350447870679365,48.24390243902439,47.97014925373134,0.1078081994497255,590.0,651.8059701492538,-0.7355710990597676,0.0,0.0,0.0,4.097560975609756,3.4477611940298507,0.5754325935879467,1.853658536585366,1.388059701492537,0.6081853297788143,,0.1416090280305788,0.0050964688751364,1.0,3.350447870679365,1.0,2 ROOM,0.0050964688751364
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,414,232,182,0.0783495063994202,0.0147386933194333,1.0612800276854432e-07,0.0494621983141499,0.1072368144846906,8.15005839976597,0.9455461152814842,ok,KONG HWA SCHOOL,True,True,True,True,,2020.896551724138,2019.8076923076924,0.3548147109183889,64.30172413793103,64.36263736263736,-0.0119492532537083,698.9827586206897,681.3076923076923,0.1559003984301795,1.0086206896551724,1.0604395604395604,-0.0306418208301005,3.314655172413793,3.258241758241758,0.0363156820820428,1.7974137931034482,1.8736263736263736,-0.1068870685567746,,0.0979537703675634,0.1505778704054565,0.35695339143615,0.3548147109183889,0.35695339143615,3 ROOM,0.2218643425539977
